edge,count
0.0005692071573759502,26
0.02045863678601022,25
0.04034806641464449,26
0.06023749604327876,26
0.08012692567191303,25
0.1000163553005473,25
0.11990578492918157,26
0.13979521455781585,25
0.15968464418645012,26
0.1795740738150844,26
0.19946350344371866,0
