edge,count
0.00018180967451102918,103
0.025147603735207764,102
0.0501133977959045,103
0.07507919185660124,102
0.10004498591729798,102
0.1250107799779947,102
0.14997657403869144,102
0.17494236809938818,103
0.19990816216008492,102
0.22487395622078166,103
0.2498397502814784,0
