edge,count
0.20648924352330883,13
5.188383710199893,13
10.170278176876476,12
15.152172643553058,14
20.13406711022964,13
25.115961576906226,12
30.09785604358281,12
35.079750510259395,14
40.06164497693598,13
45.04353944361256,12
50.02543391028914,12
55.007328376965724,14
59.98922284364231,12
64.97111731031889,13
69.95301177699548,12
74.93490624367206,13
79.91680071034864,13
84.89869517702523,13
89.88058964370181,13
94.8624841103784,13
99.84437857705498,0
