tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,1,0.04,15,15,0,0
13,1,0.08,15,15,0,0
14,1,0.12,15,15,0,0
15,1,0.09999999999999999,14,13,2,1
16,1,0.07999999999999999,13,12,3,2
17,1,0.059999999999999984,11,11,4,4
18,1,0.03999999999999998,9,10,5,6
19,1,0.01999999999999998,9,8,7,6
20,1,0.0,8,10,7,8
21,1,0.0,8,9,9,9
22,1,0.0,9,10,9,10
23,1,0.0,11,9,11,10
24,1,0.0,11,10,12,10
25,1,0.0,13,10,12,10
26,1,0.0,14,11,13,10
27,1,0.0,15,10,14,10
28,0,0.04,15,11,15,10
29,0,0.08,15,12,15,10
30,0,0.12,14,11,16,11
31,0,0.16,14,12,16,11
32,0,0.2,12,12,17,13
33,0,0.24000000000000002,12,13,17,13
34,0,0.22000000000000003,11,13,17,14
35,0,0.18000000000000002,11,13,18,15
36,0,0.16000000000000003,11,13,18,15
37,0,0.14000000000000004,12,12,20,16
38,0,0.12000000000000004,12,12,20,16
39,0,0.10000000000000003,13,10,22,16
40,0,0.08000000000000003,13,10,23,17
41,0,0.060000000000000026,12,9,24,18
42,0,0.04000000000000002,13,11,24,18
43,0,0.02000000000000002,12,9,26,19
44,0,0.060000000000000026,12,10,27,19
45,0,0.10000000000000003,13,10,28,19
46,0,0.14000000000000004,14,11,28,19
47,0,0.18000000000000005,13,10,29,20
48,0,0.22000000000000006,14,12,29,20
49,0,0.26000000000000006,14,13,29,20
50,0,0.30000000000000004,14,13,30,20
51,0,0.34,13,12,31,21
52,0,0.38,13,13,31,22
53,0,0.42,13,13,31,22
54,0,0.45999999999999996,13,12,32,22
55,0,0.49999999999999994,13,12,33,22
56,0,0.5399999999999999,13,12,34,23
57,0,0.5199999999999999,14,11,35,23
58,0,0.4999999999999999,13,11,35,24
59,0,0.47999999999999987,12,10,37,25
60,0,0.45999999999999985,12,10,38,25
61,0,0.43999999999999984,12,11,38,26
62,0,0.4199999999999998,12,10,40,26
63,0,0.3999999999999998,13,9,41,26
64,0,0.3799999999999998,14,10,42,26
65,0,0.41999999999999976,14,10,43,26
66,0,0.45999999999999974,15,10,43,26
67,0,0.4999999999999997,15,11,44,26
68,0,0.5399999999999997,15,12,44,26
69,0,0.5799999999999997,15,12,45,26
70,0,0.6199999999999998,15,10,48,26
71,0,0.6599999999999998,15,10,48,26
72,0,0.6999999999999998,15,11,48,26
73,0,0.7399999999999999,15,10,49,26
74,0,0.7799999999999999,15,11,49,26
75,0,0.82,14,13,50,27
76,0,0.86,14,12,51,27
77,0,0.9,14,10,53,27
78,0,0.9400000000000001,14,11,53,27
79,0,0.9800000000000001,14,9,55,27
80,0,1.0,15,10,55,27
81,0,1.0,15,10,56,27
82,0,1.0,15,11,57,27
83,0,1.0,14,9,59,28
84,0,1.0,14,11,59,28
85,0,1.0,14,9,61,28
86,0,1.0,14,9,62,28
87,0,1.0,14,8,64,28
88,0,1.0,15,10,64,28
89,0,1.0,15,9,65,28
90,0,1.0,15,11,65,28
91,0,1.0,15,10,67,28
92,0,1.0,15,12,67,28
93,0,1.0,14,11,68,29
94,0,1.0,14,12,68,29
95,0,1.0,14,11,69,29
96,0,1.0,14,12,70,29
97,0,1.0,13,11,71,30
98,0,1.0,13,11,72,31
99,0,1.0,12,10,73,32
100,0,1.0,12,10,74,32
101,0,1.0,11,11,74,33
102,0,1.0,12,11,75,33
103,0,1.0,13,11,76,33
104,0,1.0,14,11,77,33
105,0,1.0,13,12,77,34
106,0,1.0,14,10,79,34
107,0,1.0,14,10,80,34
108,0,1.0,14,10,81,34
109,0,1.0,14,10,82,34
110,0,1.0,14,9,83,35
111,0,1.0,14,11,83,35
112,0,1.0,14,11,84,35
113,0,1.0,14,11,85,35
114,0,1.0,13,12,85,36
115,0,1.0,14,12,86,36
116,0,1.0,14,12,86,36
117,0,1.0,14,12,87,36
118,0,1.0,14,12,88,36
119,0,1.0,14,12,88,37
120,0,1.0,14,13,88,37
121,0,1.0,14,12,89,37
122,0,1.0,13,12,90,38
123,0,1.0,13,12,91,38
124,0,1.0,14,12,91,38
125,0,1.0,14,11,92,38
126,0,1.0,13,10,94,39
127,0,1.0,13,11,94,40
128,0,1.0,13,11,95,40
129,0,1.0,12,10,96,41
130,0,1.0,12,10,97,41
131,0,1.0,13,11,98,41
132,0,1.0,13,10,99,42
133,0,1.0,13,10,100,42
134,0,1.0,14,10,101,42
135,0,1.0,14,11,101,42
136,0,1.0,14,11,102,42
137,0,1.0,15,11,103,42
138,0,1.0,14,11,104,43
139,0,1.0,14,11,105,43
140,0,1.0,14,10,106,43
141,0,1.0,14,11,106,43
