tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,15,15,0,0
13,-1,0.0,15,15,0,0
14,-1,0.0,14,14,1,1
15,1,0.04,14,13,2,1
16,1,0.02,13,12,3,2
17,1,0.0,11,11,4,4
18,1,0.0,10,10,5,5
19,1,0.0,9,11,5,7
20,1,0.0,8,11,6,8
21,1,0.0,8,11,7,9
22,1,0.0,9,11,8,10
23,1,0.04,8,12,8,12
24,1,0.08,10,12,8,12
25,1,0.06,10,13,8,13
26,1,0.1,11,14,8,13
27,1,0.14,10,14,9,15
28,1,0.18000000000000002,12,14,9,15
29,1,0.22000000000000003,12,13,10,15
30,1,0.26,13,13,10,15
31,1,0.3,13,13,10,15
32,1,0.33999999999999997,15,14,10,15
33,1,0.37999999999999995,15,12,12,15
34,1,0.41999999999999993,14,12,13,16
35,1,0.4599999999999999,13,10,15,17
36,1,0.4999999999999999,12,10,15,18
37,1,0.5399999999999999,11,10,15,19
38,1,0.58,11,11,16,19
39,1,0.62,11,12,16,20
40,1,0.66,11,13,17,21
41,1,0.7000000000000001,11,13,17,22
42,1,0.7400000000000001,12,13,17,22
43,1,0.7800000000000001,12,14,17,22
44,1,0.8200000000000002,11,14,17,24
45,1,0.8600000000000002,11,14,18,25
46,1,0.9000000000000002,12,13,19,25
47,1,0.9400000000000003,11,13,19,26
48,1,0.9800000000000003,10,12,20,27
49,1,1.0,11,12,20,28
50,1,1.0,12,13,20,28
51,1,1.0,12,14,20,28
52,1,1.0,13,14,20,28
53,1,1.0,13,13,22,29
54,1,1.0,14,12,23,29
55,1,1.0,14,12,23,29
56,1,1.0,13,11,24,30
57,1,0.96,12,10,25,31
58,1,0.9199999999999999,13,11,26,31
59,1,0.8799999999999999,13,11,27,31
60,1,0.8399999999999999,12,11,27,32
61,1,0.7999999999999998,13,11,28,32
62,1,0.7599999999999998,13,12,28,33
63,1,0.7199999999999998,13,12,29,33
64,1,0.6799999999999997,13,13,29,33
65,1,0.6399999999999997,14,12,30,33
66,1,0.5999999999999996,13,12,31,34
67,1,0.5599999999999996,14,12,31,34
68,1,0.5199999999999996,14,13,31,34
69,1,0.4799999999999996,14,11,33,34
70,1,0.4399999999999996,14,12,33,34
71,1,0.39999999999999963,14,13,33,35
72,1,0.35999999999999965,14,12,34,35
73,1,0.3199999999999997,13,12,34,36
74,1,0.2799999999999997,13,13,35,36
75,1,0.23999999999999969,12,12,36,37
76,1,0.19999999999999968,13,11,37,37
77,1,0.15999999999999967,12,11,38,38
78,1,0.11999999999999966,13,11,38,38
79,1,0.07999999999999965,13,11,39,38
80,1,0.039999999999999654,14,11,40,38
81,0,0.04,14,11,41,38
82,0,0.08,15,12,41,38
83,0,0.12,15,12,41,38
84,0,0.16,15,12,42,38
85,0,0.2,15,12,43,38
86,0,0.24000000000000002,14,13,43,39
87,0,0.28,13,13,43,40
88,0,0.32,12,12,44,41
89,0,0.36,12,12,45,41
90,0,0.39999999999999997,12,12,46,41
91,0,0.43999999999999995,13,11,47,41
92,0,0.4799999999999999,13,11,47,42
93,0,0.5199999999999999,14,11,48,42
94,0,0.5599999999999999,13,11,49,43
95,0,0.6,13,11,50,43
96,0,0.64,12,12,50,44
97,0,0.68,13,11,51,44
98,0,0.7200000000000001,13,12,51,44
99,0,0.7600000000000001,14,12,52,44
100,0,0.8000000000000002,14,13,52,44
101,0,0.8400000000000002,14,12,53,45
102,0,0.8800000000000002,14,12,54,45
103,0,0.9200000000000003,14,12,54,45
104,0,0.9600000000000003,14,12,55,45
105,0,1.0,14,11,56,45
106,0,1.0,15,11,57,45
107,0,1.0,14,12,57,46
108,0,1.0,14,12,57,46
109,0,1.0,13,12,58,47
110,0,1.0,13,12,59,47
111,0,1.0,11,13,59,49
112,0,1.0,12,13,59,49
113,0,1.0,11,13,59,50
114,0,1.0,11,13,60,51
115,0,1.0,11,13,61,51
116,0,1.0,12,12,62,52
117,0,1.0,12,12,62,52
118,0,1.0,11,12,62,54
119,0,1.0,12,13,62,54
120,0,1.0,11,14,62,55
121,0,1.0,12,14,63,55
122,0,1.0,12,13,64,55
123,0,1.0,14,13,64,55
124,0,1.0,13,12,65,56
125,0,0.98,14,12,65,56
126,0,1.0,14,12,66,56
127,0,1.0,14,11,68,56
128,0,1.0,14,10,69,56
129,0,1.0,14,11,69,57
130,0,1.0,14,10,70,57
131,0,1.0,14,11,70,57
132,0,1.0,14,12,71,57
133,0,1.0,14,13,71,57
134,0,1.0,15,13,71,57
135,0,1.0,15,13,72,57
136,0,1.0,15,12,73,57
137,0,1.0,15,13,73,57
138,0,1.0,14,12,74,58
139,0,1.0,13,11,75,59
