tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,15,15,0,0
13,-1,0.0,15,15,0,0
14,1,0.04,15,14,1,0
15,1,0.08,14,13,2,1
16,1,0.06,12,10,5,3
17,1,0.039999999999999994,12,8,7,3
18,1,0.019999999999999993,10,7,8,5
19,1,0.0,10,6,10,5
20,1,0.0,11,6,11,5
21,0,0.04,13,8,12,5
22,0,0.08,13,9,13,5
23,0,0.06,15,9,14,5
24,0,0.1,15,10,15,5
25,0,0.14,15,11,15,5
26,0,0.18000000000000002,15,12,15,5
27,0,0.22000000000000003,15,13,15,5
28,0,0.26,15,14,15,5
29,0,0.3,15,15,15,5
30,0,0.33999999999999997,15,15,15,5
31,0,0.37999999999999995,15,15,15,5
32,0,0.41999999999999993,14,14,16,6
33,0,0.4599999999999999,14,13,17,6
34,0,0.4999999999999999,14,11,19,6
35,0,0.5399999999999999,14,10,20,6
36,0,0.58,14,8,22,6
37,0,0.62,14,8,23,7
38,0,0.66,14,7,25,7
39,0,0.7000000000000001,14,7,27,7
40,0,0.7400000000000001,14,8,27,7
41,0,0.7800000000000001,14,9,28,7
42,0,0.8200000000000002,15,9,29,7
43,0,0.8600000000000002,15,11,29,7
44,0,0.9000000000000002,15,12,30,7
45,0,0.9400000000000003,15,12,30,7
46,0,0.9800000000000003,15,13,30,7
47,0,1.0,15,14,30,7
48,0,1.0,15,14,30,7
49,0,1.0,14,14,31,8
50,0,1.0,14,14,31,8
51,0,1.0,14,13,32,8
52,0,1.0,14,11,34,8
53,0,1.0,14,10,35,8
54,0,1.0,15,10,36,8
55,0,1.0,15,9,37,8
56,0,1.0,14,8,39,9
57,0,1.0,14,9,40,9
58,0,1.0,14,8,42,9
59,0,1.0,14,8,43,9
60,0,1.0,14,8,44,9
61,0,1.0,15,10,44,9
62,0,1.0,15,10,45,9
63,0,1.0,15,12,45,9
64,0,1.0,15,13,45,9
65,0,1.0,15,14,45,9
66,0,1.0,15,14,45,9
67,0,1.0,15,14,46,9
68,0,1.0,15,14,46,9
69,0,1.0,15,13,47,9
70,0,1.0,15,12,48,9
71,0,1.0,15,11,49,9
72,0,1.0,15,10,51,9
73,0,1.0,15,10,51,9
74,0,1.0,15,9,53,9
75,0,1.0,15,8,55,9
76,0,1.0,15,8,56,9
77,0,1.0,15,9,57,9
78,0,1.0,14,8,58,10
79,0,1.0,14,9,59,10
80,0,1.0,14,10,60,10
81,0,1.0,14,11,60,10
82,0,1.0,14,12,60,10
83,0,1.0,15,13,60,10
84,0,1.0,15,14,60,10
85,0,1.0,15,14,61,10
86,0,1.0,15,14,61,10
87,0,1.0,15,13,62,10
88,0,1.0,15,12,63,10
89,0,1.0,15,11,64,10
90,0,1.0,15,10,66,10
91,0,1.0,15,10,66,10
92,0,1.0,15,10,67,10
93,0,1.0,14,10,68,11
94,0,1.0,14,9,70,11
95,0,1.0,14,10,71,11
96,0,1.0,14,9,72,11
97,0,1.0,13,9,73,12
98,0,1.0,14,9,74,12
99,0,1.0,14,11,74,12
100,0,1.0,14,12,74,12
101,0,1.0,14,13,74,12
102,0,1.0,15,14,74,12
103,0,1.0,14,14,75,13
104,0,1.0,14,14,75,13
105,0,1.0,14,13,76,13
106,0,1.0,14,12,77,13
107,0,1.0,14,11,78,13
108,0,1.0,15,11,79,13
109,0,1.0,15,10,80,13
110,0,1.0,15,10,81,13
111,0,1.0,15,10,82,13
112,0,1.0,14,10,83,14
113,0,1.0,13,9,85,15
114,0,1.0,13,10,85,15
115,0,1.0,13,10,86,15
116,0,1.0,12,11,86,16
117,0,1.0,13,10,88,16
118,0,1.0,14,11,89,16
119,0,1.0,14,11,89,16
120,0,1.0,14,12,89,16
121,0,1.0,15,11,90,16
122,0,1.0,15,13,90,16
123,0,1.0,15,13,91,16
124,0,1.0,15,12,92,16
125,0,1.0,15,11,93,16
126,0,1.0,15,11,94,16
127,0,1.0,14,10,95,17
128,0,1.0,14,11,95,17
129,0,1.0,14,11,96,17
130,0,1.0,14,10,98,17
131,0,1.0,14,10,99,17
132,0,1.0,15,10,100,17
133,0,1.0,15,9,101,17
134,0,1.0,15,10,101,17
135,0,1.0,15,11,102,17
136,0,1.0,15,11,103,17
137,0,1.0,15,12,103,17
138,0,1.0,15,13,103,17
139,0,1.0,15,12,104,17
140,0,1.0,15,13,104,17
141,0,1.0,15,13,105,17
142,0,1.0,15,12,106,17
143,0,1.0,14,11,107,18
144,0,1.0,14,11,108,18
145,0,1.0,14,10,109,18
146,0,1.0,13,11,109,19
147,0,1.0,13,12,109,19
148,0,1.0,14,12,110,19
149,0,1.0,14,12,111,19
150,0,1.0,13,12,112,20
