tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,14,14,1,1
13,1,0.04,14,14,1,1
14,1,0.08,14,14,1,1
15,1,0.06,13,13,2,2
16,1,0.039999999999999994,13,13,2,2
17,1,0.019999999999999993,14,14,2,2
18,1,0.0,13,12,4,3
19,1,0.0,12,12,4,4
20,1,0.0,12,13,4,5
21,1,0.0,12,12,5,5
22,1,0.0,11,11,6,6
23,1,0.0,12,13,6,6
24,1,0.0,13,12,7,6
25,1,0.0,14,12,7,6
26,1,0.0,14,12,8,6
27,1,0.0,15,13,8,6
28,1,0.0,14,13,8,7
29,1,0.0,14,13,9,7
30,1,0.0,13,12,10,8
31,1,0.0,12,13,10,9
32,1,0.0,10,12,11,11
33,1,0.0,11,12,11,11
34,1,0.0,11,13,11,11
35,1,0.0,12,14,11,11
36,1,0.0,12,11,14,12
37,1,0.0,14,12,14,12
38,1,0.0,13,11,15,13
39,1,0.0,13,11,15,13
40,1,0.0,12,10,16,14
41,1,0.0,13,12,17,14
42,1,0.0,13,11,18,14
43,1,0.0,14,12,18,14
44,1,0.0,13,11,19,15
45,1,0.0,14,11,20,15
46,1,0.0,14,12,20,15
47,1,0.0,14,12,21,15
48,1,0.0,12,11,22,17
49,0,0.04,13,11,23,17
50,0,0.08,13,12,23,17
51,0,0.12,13,12,23,17
52,0,0.16,13,13,23,17
53,0,0.2,14,13,24,18
54,0,0.24000000000000002,14,13,25,18
55,0,0.28,14,13,25,18
56,0,0.32,13,13,25,19
57,0,0.3,13,13,25,19
58,0,0.27999999999999997,14,14,25,19
59,0,0.31999999999999995,14,13,27,19
60,0,0.35999999999999993,14,12,28,19
61,0,0.3399999999999999,15,11,29,19
62,0,0.3199999999999999,15,11,29,19
63,0,0.2999999999999999,13,11,29,21
64,0,0.27999999999999986,13,13,29,21
65,0,0.25999999999999984,12,13,30,22
66,0,0.23999999999999985,12,13,31,22
67,0,0.21999999999999986,12,13,31,22
68,0,0.19999999999999987,14,13,31,22
69,0,0.17999999999999988,14,12,32,22
70,0,0.1599999999999999,15,13,32,22
71,0,0.1399999999999999,12,14,32,25
72,0,0.1199999999999999,12,14,32,25
73,0,0.0999999999999999,10,12,34,27
74,0,0.07999999999999989,10,13,34,27
75,0,0.05999999999999989,10,12,35,27
76,0,0.03999999999999988,13,11,36,27
77,0,0.019999999999999882,13,11,36,27
78,0,0.0,15,13,36,27
79,0,0.0,14,12,37,28
80,0,0.0,14,13,37,28
81,0,0.0,14,14,37,28
82,0,0.0,14,14,37,28
83,0,0.0,12,13,38,30
84,0,0.0,13,13,39,30
85,0,0.0,12,13,39,31
86,0,0.0,12,13,39,31
87,0,0.0,12,13,39,31
88,0,0.0,14,12,41,31
89,0,0.0,14,13,41,31
90,0,0.0,15,13,41,31
91,0,0.0,15,13,41,31
92,0,0.0,14,12,42,32
93,0,0.0,13,14,42,33
94,0,0.0,13,13,43,33
95,0,0.0,13,13,43,33
96,0,0.0,12,12,44,34
97,0,0.0,12,13,44,35
98,0,0.0,12,12,45,36
99,0,0.0,12,13,45,36
100,0,0.0,12,13,45,36
101,0,0.0,11,14,45,38
102,0,0.0,11,12,47,39
103,0,0.0,12,12,48,39
104,0,0.0,12,11,49,39
105,0,0.0,12,11,49,39
106,0,0.0,13,11,49,40
107,0,0.0,13,13,49,41
108,0,0.0,12,13,50,42
109,0,0.0,12,14,50,42
110,0,0.0,10,14,50,44
111,0,0.0,11,14,50,44
112,0,0.0,12,14,50,44
113,0,0.0,13,15,50,44
114,0,0.0,12,15,50,45
115,0,0.0,13,14,51,46
116,0,0.0,13,14,51,46
117,0,0.0,12,14,51,47
118,0,0.0,11,14,51,48
119,0,0.0,11,13,52,49
120,0,0.0,12,14,52,49
121,0,0.0,11,14,52,50
122,0,0.0,12,14,52,50
123,0,0.0,12,14,52,51
124,0,0.0,12,15,52,52
125,0,0.0,12,15,52,52
126,0,0.0,13,14,53,52
127,0,0.0,12,14,53,53
128,0,0.0,12,14,53,54
129,0,0.0,13,13,54,54
130,0,0.0,13,13,54,54
131,0,0.0,13,14,54,54
132,0,0.0,13,14,54,55
133,0,0.0,13,14,54,56
134,0,0.0,12,15,54,57
135,0,0.0,11,15,54,58
136,0,0.0,10,15,54,59
137,1,0.04,10,14,55,60
138,1,0.02,11,14,55,60
139,1,0.0,12,14,55,60
140,1,0.0,12,13,56,61
141,1,0.0,12,12,57,62
142,1,0.0,13,13,57,62
143,1,0.0,13,13,57,62
144,1,0.0,12,12,58,63
145,1,0.0,13,12,59,63
146,1,0.0,12,13,59,65
147,1,0.0,12,13,59,65
148,1,0.0,12,13,59,65
