tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,15,15,0,0
13,-1,0.0,14,14,1,1
14,1,0.04,13,14,1,2
15,1,0.08,13,13,2,2
16,1,0.06,12,10,5,3
17,1,0.039999999999999994,12,10,5,3
18,1,0.019999999999999993,11,10,6,5
19,1,0.0,12,9,7,5
20,1,0.0,12,9,8,5
21,1,0.0,13,12,8,5
22,1,0.0,13,11,9,5
23,1,0.0,14,11,10,6
24,1,0.0,13,12,10,7
25,0,0.04,13,11,12,7
26,0,0.08,13,11,12,7
27,0,0.12,13,12,12,7
28,0,0.16,13,13,12,8
29,0,0.2,13,12,13,9
30,0,0.24000000000000002,13,13,14,9
31,0,0.28,12,12,15,10
32,0,0.32,11,11,16,11
33,0,0.36,12,11,16,11
34,0,0.39999999999999997,12,12,16,12
35,0,0.43999999999999995,11,12,17,13
36,0,0.41999999999999993,11,13,17,14
37,0,0.3999999999999999,11,14,17,15
38,0,0.3799999999999999,10,14,17,16
39,0,0.3599999999999999,11,14,17,16
40,0,0.33999999999999986,11,15,17,17
41,0,0.31999999999999984,11,13,19,18
42,0,0.2999999999999998,12,12,20,18
43,0,0.2799999999999998,12,11,21,19
44,0,0.2599999999999998,12,11,21,19
45,0,0.2399999999999998,13,10,22,19
46,0,0.2199999999999998,13,12,22,20
47,0,0.19999999999999982,13,12,23,20
48,0,0.1599999999999998,12,13,23,22
49,0,0.1199999999999998,12,13,23,22
50,0,0.0999999999999998,12,14,23,22
51,0,0.0599999999999998,12,13,24,23
52,0,0.019999999999999796,12,14,24,23
53,0,0.0,14,13,25,23
54,1,0.04,12,13,25,25
55,1,0.08,12,13,25,25
56,1,0.12,13,14,25,25
57,1,0.09999999999999999,13,14,25,25
58,1,0.13999999999999999,12,15,25,26
59,1,0.18,14,14,26,26
60,1,0.22,13,13,27,27
61,1,0.26,12,12,28,28
62,1,0.3,11,12,28,29
63,1,0.33999999999999997,12,11,29,29
64,1,0.37999999999999995,11,12,29,30
65,1,0.41999999999999993,12,13,29,30
66,1,0.4599999999999999,12,14,29,31
67,1,0.4999999999999999,13,13,30,31
68,1,0.5399999999999999,12,14,30,32
69,1,0.5199999999999999,13,14,30,32
70,1,0.5599999999999999,12,14,30,33
71,1,0.6,12,13,31,34
72,1,0.64,12,14,31,34
73,1,0.68,12,14,31,35
74,1,0.7200000000000001,12,14,31,35
75,1,0.7600000000000001,12,13,32,36
76,1,0.8000000000000002,12,14,32,37
77,1,0.8400000000000002,12,13,33,37
78,1,0.8800000000000002,12,13,33,38
79,1,0.9200000000000003,12,12,34,38
80,1,0.9600000000000003,12,12,35,39
81,1,1.0,13,12,35,39
82,1,1.0,12,13,35,40
83,1,1.0,13,13,35,40
84,1,1.0,12,13,36,41
85,1,1.0,13,14,36,41
86,1,1.0,12,14,36,42
87,1,1.0,13,13,37,42
88,1,1.0,12,13,37,43
89,1,1.0,12,14,37,44
90,1,1.0,12,14,37,44
91,1,0.98,13,14,37,44
92,1,1.0,12,13,39,45
93,1,1.0,12,13,39,46
94,1,1.0,13,13,39,46
95,1,1.0,12,13,39,47
96,1,1.0,11,12,40,48
97,1,1.0,12,13,41,48
98,1,1.0,12,13,41,49
99,1,1.0,11,13,41,50
100,1,1.0,12,12,42,50
101,1,1.0,12,12,43,51
102,1,1.0,12,13,43,51
103,1,1.0,12,13,43,52
104,1,1.0,12,13,43,53
105,1,1.0,12,14,43,53
106,1,1.0,12,15,43,54
107,1,1.0,11,15,43,55
108,1,1.0,11,14,44,56
109,1,1.0,12,14,44,56
110,1,1.0,11,13,45,57
111,1,1.0,12,13,45,57
112,1,1.0,12,12,46,58
113,1,1.0,13,13,46,58
114,1,1.0,13,13,46,58
115,1,1.0,12,14,46,60
116,1,1.0,12,14,46,60
117,1,1.0,12,15,46,61
118,1,1.0,11,15,46,62
119,1,1.0,11,15,46,62
120,1,1.0,13,15,46,62
121,1,1.0,12,15,46,63
122,1,1.0,13,15,46,63
123,1,1.0,13,14,47,64
124,1,1.0,12,14,47,65
125,1,1.0,11,14,47,66
126,1,1.0,12,13,48,66
127,1,1.0,11,12,49,67
128,1,1.0,12,13,49,67
129,1,1.0,13,13,49,67
130,1,1.0,13,13,49,68
131,1,1.0,12,14,49,69
132,1,1.0,13,15,49,69
133,1,1.0,12,15,49,70
134,1,1.0,12,15,49,70
135,1,1.0,12,14,50,71
136,1,1.0,12,14,50,72
137,1,1.0,12,14,50,72
138,1,1.0,12,14,50,73
139,1,1.0,11,14,50,74
140,1,1.0,12,14,51,74
141,1,1.0,12,14,51,75
142,1,1.0,12,13,52,75
143,1,1.0,12,13,52,76
