tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,15,15,0,0
13,-1,0.0,15,15,0,0
14,-1,0.0,15,15,0,0
15,-1,0.0,15,15,0,0
16,-1,0.0,14,15,0,1
17,0,0.04,14,14,1,1
18,0,0.02,12,11,4,3
19,0,0.0,11,10,5,4
20,0,0.0,11,9,6,4
21,0,0.0,10,7,8,6
22,0,0.0,9,7,9,7
23,0,0.0,11,9,10,7
24,0,0.0,11,10,10,8
25,0,0.0,11,10,11,8
26,0,0.04,12,11,12,9
27,0,0.08,12,11,13,10
28,0,0.12,11,12,13,11
29,0,0.09999999999999999,12,12,13,11
30,0,0.07999999999999999,12,13,13,11
31,0,0.12,13,13,14,11
32,0,0.16,14,13,15,11
33,0,0.2,15,13,15,11
34,0,0.24000000000000002,15,13,15,11
35,0,0.28,15,13,15,11
36,0,0.32,15,14,15,11
37,0,0.36,15,15,15,11
38,0,0.39999999999999997,15,15,15,11
39,0,0.43999999999999995,15,14,16,11
40,0,0.4799999999999999,15,12,18,11
41,0,0.5199999999999999,15,11,19,11
42,0,0.5599999999999999,14,11,19,12
43,0,0.6,14,10,20,12
44,0,0.58,13,11,20,13
45,0,0.5599999999999999,12,12,21,14
46,0,0.6,12,12,22,14
47,0,0.64,13,10,24,14
48,0,0.68,13,11,24,14
49,0,0.7200000000000001,14,11,24,14
50,0,0.7600000000000001,13,11,25,16
51,0,0.8000000000000002,13,11,26,16
52,0,0.8400000000000002,12,12,27,17
53,0,0.8800000000000002,12,12,27,17
54,0,0.9200000000000003,12,12,27,17
55,0,0.9600000000000003,14,11,29,17
56,0,1.0,14,11,30,17
57,0,1.0,15,12,30,17
58,0,1.0,15,12,30,17
59,0,1.0,15,11,31,17
60,0,1.0,15,13,31,17
61,0,1.0,14,13,32,18
62,0,1.0,14,12,33,18
63,0,1.0,13,11,34,19
64,0,1.0,13,11,35,19
65,0,1.0,13,10,36,19
66,0,1.0,14,11,36,19
67,0,1.0,14,11,37,19
68,0,1.0,15,10,39,19
69,0,1.0,15,11,39,19
70,0,1.0,15,11,40,19
71,0,1.0,15,10,41,19
72,0,1.0,15,10,42,19
73,0,1.0,15,12,42,19
74,0,1.0,15,12,42,19
75,0,1.0,15,11,44,19
76,0,1.0,15,12,44,19
77,0,1.0,15,12,45,19
78,0,1.0,15,12,45,19
79,0,1.0,15,11,46,19
80,0,1.0,15,13,46,19
81,0,1.0,15,12,47,19
82,0,1.0,15,12,48,19
83,0,1.0,15,12,48,19
84,0,1.0,15,12,49,19
85,0,1.0,15,10,51,19
86,0,1.0,15,11,51,19
87,0,1.0,15,11,52,19
88,0,1.0,15,10,53,19
89,0,1.0,15,10,54,19
90,0,1.0,15,11,55,19
91,0,1.0,15,10,56,19
92,0,1.0,15,10,57,19
93,0,1.0,15,11,57,19
94,0,1.0,15,12,57,19
95,0,1.0,15,12,58,19
96,0,1.0,15,12,59,19
97,0,1.0,15,12,60,19
98,0,1.0,15,12,60,19
99,0,1.0,15,11,61,19
100,0,1.0,15,12,61,19
101,0,1.0,15,12,62,19
102,0,1.0,15,12,63,19
103,0,1.0,15,12,63,19
104,0,1.0,15,12,64,19
105,0,1.0,15,11,65,19
106,0,1.0,15,11,66,19
107,0,1.0,15,11,67,19
108,0,1.0,15,10,68,19
109,0,1.0,15,10,69,19
110,0,1.0,15,10,70,19
111,0,1.0,15,10,71,19
112,0,1.0,15,10,72,19
113,0,1.0,15,11,72,19
114,0,1.0,15,12,72,19
115,0,1.0,15,12,73,19
116,0,1.0,15,12,74,19
117,0,1.0,15,12,75,19
118,0,1.0,15,12,75,19
119,0,1.0,15,11,76,19
120,0,1.0,15,12,76,19
121,0,1.0,15,12,77,19
122,0,1.0,15,12,78,19
123,0,1.0,15,12,78,19
124,0,1.0,15,12,79,19
125,0,1.0,15,11,80,19
126,0,1.0,15,11,81,19
127,0,1.0,15,11,82,19
128,0,1.0,15,10,83,19
129,0,1.0,15,11,83,19
130,0,1.0,15,11,84,19
131,0,1.0,15,10,86,19
132,0,1.0,15,11,86,19
133,0,1.0,15,11,87,19
134,0,1.0,15,11,87,19
135,0,1.0,15,11,88,19
136,0,1.0,15,12,89,19
137,0,1.0,15,12,89,19
138,0,1.0,15,12,90,19
139,0,1.0,15,11,91,19
140,0,1.0,15,12,91,19
141,0,1.0,15,12,92,19
142,0,1.0,15,11,93,19
143,0,1.0,15,12,93,19
144,0,1.0,15,12,94,19
145,0,1.0,15,11,95,19
146,0,1.0,15,11,96,19
147,0,1.0,15,11,97,19
148,0,1.0,15,10,98,19
149,0,1.0,15,11,98,19
150,0,1.0,15,11,99,19
