tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,1,0.04,15,15,0,0
10,1,0.08,15,15,0,0
11,1,0.12,15,15,0,0
12,1,0.09999999999999999,15,15,0,0
13,1,0.07999999999999999,14,15,0,1
14,1,0.059999999999999984,14,15,0,1
15,1,0.03999999999999998,14,14,1,1
16,1,0.01999999999999998,14,14,1,1
17,1,0.0,13,12,3,2
18,1,0.0,14,12,3,2
19,1,0.0,14,12,3,2
20,1,0.0,14,13,3,2
21,1,0.0,13,11,5,3
22,1,0.0,14,13,5,3
23,1,0.0,14,13,5,3
24,1,0.0,13,13,5,4
25,1,0.0,12,10,8,5
26,1,0.0,13,12,8,5
27,1,0.0,12,11,9,6
28,1,0.0,12,11,9,6
29,1,0.0,13,10,10,6
30,1,0.0,12,13,10,8
31,1,0.0,12,11,12,8
32,1,0.0,13,12,12,8
33,1,0.0,13,11,13,8
34,1,0.0,13,12,13,8
35,1,0.0,14,11,14,9
36,1,0.0,14,13,14,9
37,1,0.0,13,13,14,10
38,1,0.0,13,14,14,10
39,1,0.0,13,14,14,10
40,1,0.0,13,15,14,11
41,1,0.0,12,14,15,12
42,1,0.0,13,14,15,12
43,1,0.0,13,13,16,12
44,1,0.0,12,13,16,13
45,1,0.0,13,11,18,13
46,1,0.0,14,12,18,13
47,1,0.0,14,10,20,13
48,1,0.0,13,11,20,14
49,1,0.0,14,10,21,14
50,1,0.0,13,12,21,15
51,1,0.0,13,11,22,15
52,1,0.0,13,13,22,15
53,1,0.0,13,13,22,16
54,1,0.0,13,14,22,16
55,1,0.0,14,12,24,16
56,1,0.0,14,13,24,16
57,1,0.0,14,13,24,16
58,1,0.0,14,13,24,17
59,1,0.0,13,11,26,18
60,1,0.0,13,13,26,18
61,1,0.0,12,13,26,19
62,1,0.0,11,13,26,20
63,1,0.0,12,13,26,20
64,1,0.0,13,14,27,20
65,1,0.0,12,14,27,21
66,1,0.0,12,14,27,22
67,1,0.0,13,12,29,22
68,1,0.0,13,12,29,22
69,1,0.0,12,13,29,23
70,1,0.0,13,13,29,23
71,1,0.0,13,13,29,24
72,1,0.0,12,14,30,25
73,1,0.0,12,14,30,25
74,1,0.0,12,13,31,26
75,1,0.0,11,12,32,27
76,1,0.0,11,11,33,28
77,1,0.0,12,12,33,28
78,1,0.0,12,12,33,28
79,1,0.0,12,13,33,29
80,1,0.0,12,12,35,30
81,1,0.0,13,12,36,30
82,1,0.0,12,11,37,31
83,1,0.0,12,11,37,31
84,1,0.0,13,10,38,31
85,1,0.0,14,12,38,31
86,1,0.0,14,12,39,31
87,1,0.0,13,13,39,33
88,1,0.0,13,13,39,33
89,1,0.0,13,14,39,33
90,1,0.0,12,14,39,34
91,1,0.0,11,15,39,35
92,1,0.0,13,14,40,35
93,1,0.0,13,14,40,35
94,1,0.0,12,14,40,36
95,1,0.0,12,14,40,37
96,1,0.0,12,13,41,38
97,1,0.0,11,14,41,39
98,1,0.0,11,13,42,39
99,1,0.0,11,13,42,40
100,1,0.0,11,12,43,41
101,1,0.0,12,13,43,41
102,1,0.0,12,13,43,42
103,1,0.0,11,14,43,43
104,1,0.0,12,13,44,43
105,1,0.0,12,14,44,44
106,1,0.0,11,14,44,45
107,1,0.0,12,14,44,45
108,1,0.0,13,14,44,45
109,1,0.0,12,15,44,46
110,1,0.0,12,15,44,47
111,1,0.0,11,15,44,49
112,1,0.0,11,15,44,49
113,1,0.0,10,15,44,50
114,1,0.0,11,15,44,50
115,1,0.0,11,15,44,51
116,1,0.0,13,14,45,51
117,1,0.0,12,14,45,52
118,1,0.0,13,14,45,52
119,1,0.0,12,14,45,53
120,1,0.0,13,14,45,53
121,1,0.0,12,15,45,54
122,1,0.0,12,15,45,55
123,1,0.0,11,14,46,56
124,1,0.0,12,14,46,56
125,1,0.0,11,14,46,57
126,1,0.0,12,14,46,57
127,1,0.0,11,14,46,59
128,1,0.0,11,15,46,60
129,1,0.0,10,15,46,61
130,1,0.0,11,14,47,61
131,1,0.0,9,13,48,63
132,1,0.0,11,13,48,63
133,1,0.0,12,12,49,63
134,1,0.0,13,11,50,63
135,1,0.0,12,11,51,64
136,1,0.0,14,12,51,64
137,1,0.0,14,11,52,64
138,1,0.0,14,12,52,64
139,1,0.0,13,12,53,65
140,1,0.0,14,13,53,65
141,1,0.0,14,12,54,65
142,1,0.0,13,13,54,66
143,1,0.0,12,11,56,67
144,1,0.0,13,12,56,67
145,1,0.0,13,12,56,67
146,1,0.0,13,13,56,67
147,1,0.0,14,11,58,67
148,1,0.0,14,12,59,68
149,1,0.0,14,12,59,68
150,1,0.0,14,11,60,68
151,1,0.0,14,10,61,68
152,1,0.0,14,12,61,68
153,1,0.0,15,13,61,68
154,1,0.0,15,13,61,68
