tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,14,15,0,1
12,1,0.04,13,15,0,2
13,1,0.08,13,15,0,2
14,1,0.12,12,13,2,3
15,1,0.09999999999999999,12,12,3,3
16,1,0.07999999999999999,12,11,4,4
17,1,0.059999999999999984,13,10,5,4
18,1,0.03999999999999998,12,9,6,5
19,1,0.01999999999999998,12,10,7,6
20,1,0.0,12,10,8,6
21,1,0.0,13,11,8,6
22,0,0.04,12,11,9,7
23,0,0.08,13,12,9,7
24,0,0.12,14,12,10,7
25,0,0.16,14,13,10,7
26,0,0.2,14,12,11,7
27,0,0.24000000000000002,14,13,11,8
28,0,0.28,14,12,12,8
29,0,0.32,13,13,12,9
30,0,0.36,12,13,12,10
31,0,0.39999999999999997,12,13,13,10
32,0,0.43999999999999995,11,12,14,12
33,0,0.4799999999999999,10,13,14,13
34,0,0.5199999999999999,10,12,15,14
35,0,0.5599999999999999,11,12,15,14
36,0,0.5399999999999999,11,13,15,14
37,0,0.5199999999999999,12,13,16,15
38,0,0.5599999999999999,12,11,18,16
39,0,0.6,13,12,18,16
40,0,0.64,13,12,18,16
41,0,0.68,12,12,18,17
42,0,0.7200000000000001,12,13,18,18
43,0,0.7600000000000001,12,15,18,19
44,0,0.8000000000000002,12,15,18,19
45,0,0.7800000000000001,12,15,18,19
46,0,0.7700000000000001,12,14,19,20
47,0,0.7300000000000001,13,14,19,20
48,0,0.6900000000000001,13,14,19,21
49,0,0.65,13,14,19,21
50,0,0.61,13,13,20,21
51,0,0.57,13,13,21,22
52,0,0.5499999999999999,13,13,21,22
53,0,0.5299999999999999,13,13,21,23
54,0,0.5099999999999999,12,13,21,24
55,0,0.4699999999999999,11,14,21,25
56,0,0.42999999999999994,12,14,22,25
57,0,0.38999999999999996,11,13,23,26
58,0,0.35,11,13,23,27
59,0,0.31,12,12,24,27
60,0,0.27,12,12,24,28
61,0,0.23,12,12,25,28
62,0,0.21000000000000002,12,13,25,29
63,0,0.19000000000000003,13,13,25,29
64,0,0.17000000000000004,13,12,27,29
65,0,0.16000000000000003,13,11,28,30
66,0,0.20000000000000004,13,12,28,30
67,0,0.24000000000000005,14,12,28,30
68,0,0.23000000000000004,12,12,28,32
69,0,0.19000000000000003,12,14,28,32
70,0,0.15000000000000002,13,15,28,32
71,0,0.11000000000000001,12,15,28,33
72,0,0.07,12,15,28,33
73,0,0.05,14,14,29,33
74,0,0.09,14,13,30,33
75,0,0.06999999999999999,13,13,30,34
76,0,0.04999999999999999,14,12,31,34
77,0,0.02999999999999999,14,11,32,34
78,0,0.009999999999999988,13,11,33,35
79,0,0.04999999999999999,13,11,34,35
80,0,0.02999999999999999,13,11,34,36
81,0,0.009999999999999988,13,12,34,36
82,0,0.04999999999999999,12,12,35,37
83,0,0.02999999999999999,13,13,35,37
84,0,0.009999999999999988,12,13,36,38
85,0,0.0,12,13,36,39
86,0,0.0,12,12,37,39
87,0,0.04,13,13,37,39
88,0,0.08,12,12,38,40
89,0,0.12,13,13,38,40
90,0,0.16,13,12,39,41
91,0,0.2,13,13,39,41
92,0,0.24000000000000002,12,13,39,42
93,0,0.28,13,14,39,42
94,0,0.32,12,13,40,43
95,0,0.36,13,14,40,43
96,0,0.33999999999999997,13,13,41,43
97,0,0.37999999999999995,13,12,42,44
98,0,0.35999999999999993,12,12,42,45
99,0,0.3399999999999999,13,13,42,45
100,0,0.3199999999999999,12,13,42,46
101,0,0.2999999999999999,12,14,42,46
102,0,0.27999999999999986,12,14,43,47
103,0,0.25999999999999984,13,12,45,47
104,0,0.23999999999999985,13,12,45,47
105,0,0.27999999999999986,13,10,47,48
106,0,0.31999999999999984,13,9,48,48
107,0,0.3599999999999998,14,10,48,48
108,0,0.3999999999999998,13,11,49,49
109,0,0.4399999999999998,13,11,49,49
110,0,0.47999999999999976,14,13,49,49
111,0,0.5199999999999998,14,13,50,49
112,0,0.5599999999999998,14,13,50,49
113,0,0.5999999999999999,14,14,50,50
114,0,0.6399999999999999,14,13,51,50
115,0,0.6799999999999999,13,13,51,51
116,0,0.72,13,13,52,51
117,0,0.76,12,13,52,52
118,0,0.8,13,13,52,52
119,0,0.8400000000000001,12,13,53,53
120,0,0.8800000000000001,12,13,53,54
121,0,0.9200000000000002,11,14,53,55
122,0,0.9000000000000001,11,13,54,56
123,0,0.9400000000000002,11,12,55,56
124,0,0.9200000000000002,11,13,55,57
125,0,0.9000000000000001,12,12,56,57
126,0,0.9400000000000002,12,11,57,58
127,0,0.9200000000000002,13,12,57,58
128,0,0.9000000000000001,12,13,57,59
129,0,0.8800000000000001,13,12,58,59
130,0,0.8400000000000001,12,13,58,60
131,0,0.8,13,12,60,60
