tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,1,0.04,15,15,0,0
13,1,0.02,15,15,0,0
14,1,0.0,14,13,2,1
15,1,0.0,13,13,2,2
16,1,0.0,12,12,3,3
17,1,0.0,11,10,5,4
18,1,0.0,10,10,5,5
19,1,0.0,10,12,5,6
20,1,0.0,10,11,6,7
21,1,0.0,10,11,7,8
22,1,0.0,10,13,7,9
23,1,0.0,11,13,7,9
24,1,0.0,12,11,9,9
25,1,0.0,13,11,10,9
26,1,0.0,14,12,10,9
27,1,0.0,14,11,11,10
28,1,0.0,11,11,11,13
29,1,0.0,11,12,12,13
30,1,0.04,10,12,13,14
31,1,0.08,10,12,13,14
32,1,0.06,11,12,14,14
33,1,0.039999999999999994,14,12,14,14
34,1,0.019999999999999993,14,12,15,14
35,1,0.0,14,12,16,15
36,1,0.0,14,12,16,15
37,1,0.0,13,12,17,16
38,1,0.0,13,12,17,16
39,1,0.0,12,12,18,17
40,1,0.0,13,12,19,17
41,1,0.0,13,11,20,17
42,1,0.0,14,11,21,17
43,1,0.0,13,10,22,18
44,1,0.0,14,11,22,18
45,1,0.0,14,12,22,18
46,1,0.0,14,12,23,18
47,1,0.0,13,13,23,19
48,1,0.0,14,12,25,19
49,1,0.0,14,10,27,19
50,0,0.04,13,9,28,20
51,0,0.08,13,9,29,20
52,0,0.06,14,9,29,20
53,0,0.1,14,10,30,20
54,0,0.14,14,11,31,20
55,0,0.18000000000000002,15,11,32,20
56,0,0.22000000000000003,15,12,32,20
57,0,0.26,15,11,33,20
58,0,0.24000000000000002,15,12,33,20
59,0,0.22000000000000003,15,12,34,20
60,0,0.20000000000000004,15,12,35,20
61,0,0.18000000000000005,15,12,35,20
62,0,0.22000000000000006,15,12,36,20
63,0,0.26000000000000006,15,11,37,20
64,0,0.30000000000000004,15,11,38,20
65,0,0.28,14,12,38,21
66,0,0.26,14,11,39,21
67,0,0.24000000000000002,14,11,40,21
68,0,0.22000000000000003,14,10,42,21
69,0,0.26,14,10,43,21
70,0,0.3,14,9,44,22
71,0,0.27999999999999997,14,10,44,22
72,0,0.25999999999999995,13,10,45,23
73,0,0.29999999999999993,13,11,46,23
74,0,0.3399999999999999,13,11,47,23
75,0,0.3799999999999999,13,12,47,24
76,0,0.4199999999999999,13,11,48,24
77,0,0.45999999999999985,14,11,49,24
78,0,0.49999999999999983,14,11,50,24
79,0,0.5399999999999998,14,11,51,24
80,0,0.5199999999999998,15,11,51,24
81,0,0.4999999999999998,15,11,52,24
82,0,0.5399999999999998,15,11,53,24
83,0,0.5799999999999998,15,11,54,24
84,0,0.5599999999999998,15,12,54,24
85,0,0.5999999999999999,14,10,56,25
86,0,0.5799999999999998,14,10,57,25
87,0,0.5599999999999998,14,10,58,25
88,0,0.5999999999999999,14,10,59,25
89,0,0.5799999999999998,14,10,59,25
90,0,0.5599999999999998,14,11,60,26
91,0,0.5399999999999998,14,11,61,26
92,0,0.5799999999999998,14,11,62,26
93,0,0.5599999999999998,14,12,62,26
94,0,0.5399999999999998,13,11,63,27
95,0,0.5199999999999998,14,11,64,27
96,0,0.4999999999999998,14,12,64,27
97,0,0.5399999999999998,14,12,65,27
98,0,0.5199999999999998,13,12,65,28
99,0,0.4999999999999998,14,12,66,28
100,0,0.47999999999999976,14,13,66,28
101,0,0.45999999999999974,13,12,67,29
102,0,0.4399999999999997,13,13,67,29
103,0,0.4199999999999997,14,12,68,29
104,0,0.3999999999999997,14,11,70,29
105,0,0.37999999999999967,14,11,70,29
106,0,0.35999999999999965,15,11,71,29
107,0,0.33999999999999964,14,9,73,30
108,0,0.3199999999999996,14,10,73,30
109,0,0.2999999999999996,14,11,74,30
110,0,0.2799999999999996,13,11,74,31
111,0,0.25999999999999956,13,12,74,31
112,0,0.23999999999999957,14,13,75,31
113,0,0.21999999999999958,14,12,76,31
114,0,0.1999999999999996,13,13,76,32
115,0,0.1799999999999996,14,12,77,32
116,0,0.15999999999999961,14,10,79,32
117,0,0.13999999999999962,14,11,79,32
118,0,0.11999999999999962,14,11,80,32
119,0,0.09999999999999962,15,10,81,32
120,0,0.07999999999999961,13,10,82,34
121,0,0.05999999999999961,13,11,83,34
122,0,0.039999999999999605,13,10,84,34
123,0,0.019999999999999605,13,10,85,34
124,0,0.0,12,10,86,35
125,0,0.0,14,10,87,35
126,0,0.0,14,10,88,35
127,0,0.04,14,10,89,35
128,0,0.08,14,11,89,35
129,0,0.06,14,12,89,36
130,0,0.039999999999999994,14,12,90,36
131,0,0.07999999999999999,14,12,91,36
132,0,0.059999999999999984,13,13,91,37
133,0,0.03999999999999998,13,12,92,37
