tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,1,0.04,15,15,0,0
10,1,0.08,15,15,0,0
11,1,0.06,15,14,1,0
12,1,0.039999999999999994,15,14,1,0
13,1,0.019999999999999993,14,14,1,1
14,1,0.0,14,14,1,1
15,1,0.0,13,13,2,2
16,1,0.0,12,12,4,3
17,1,0.0,11,12,4,4
18,1,0.0,12,11,5,4
19,1,0.0,11,9,7,5
20,1,0.0,12,10,7,5
21,1,0.0,13,10,9,5
22,1,0.0,14,8,11,5
23,1,0.0,13,8,12,6
24,1,0.0,13,10,12,7
25,0,0.04,13,8,14,7
26,0,0.02,13,10,14,7
27,0,0.06,13,11,15,7
28,0,0.1,14,11,16,7
29,0,0.14,15,11,16,7
30,0,0.18000000000000002,15,13,16,7
31,0,0.16000000000000003,14,13,16,8
32,0,0.14000000000000004,14,14,16,8
33,0,0.12000000000000004,14,14,17,8
34,0,0.10000000000000003,13,14,17,9
35,0,0.08000000000000003,13,14,17,9
36,0,0.060000000000000026,14,13,18,9
37,0,0.04000000000000002,14,12,19,9
38,0,0.02000000000000002,14,12,20,9
39,0,2.0816681711721685e-17,15,11,21,9
40,0,0.0,15,10,22,9
41,0,0.0,15,10,23,9
42,0,0.0,15,10,24,9
43,0,0.0,14,10,25,10
44,0,0.0,13,11,25,11
45,0,0.0,13,11,26,11
46,0,0.0,13,11,27,11
47,0,0.0,13,11,28,11
48,0,0.0,14,11,29,11
49,0,0.0,15,10,30,11
50,0,0.0,15,11,30,11
51,0,0.0,15,11,31,11
52,0,0.0,15,12,31,11
53,0,0.0,14,11,33,12
54,0,0.0,14,12,33,12
55,0,0.0,13,12,33,13
56,0,0.0,13,12,34,13
57,0,0.0,13,11,35,13
58,0,0.0,14,13,35,13
59,0,0.0,14,12,36,13
60,0,0.0,15,11,37,13
61,0,0.0,15,11,38,13
62,0,0.0,15,11,39,13
63,0,0.0,15,10,40,13
64,0,0.04,14,10,41,14
65,0,0.08,14,10,42,14
66,0,0.12,14,11,42,14
67,0,0.09999999999999999,14,12,42,14
68,0,0.07999999999999999,14,12,43,14
69,0,0.059999999999999984,15,13,43,14
70,0,0.03999999999999998,13,13,44,16
71,0,0.01999999999999998,13,13,44,16
72,0,0.0,11,13,44,18
73,0,0.0,11,13,45,18
74,0,0.0,11,12,46,18
75,0,0.0,12,13,46,19
76,0,0.0,11,11,48,20
77,0,0.0,13,11,48,20
78,0,0.0,13,11,49,20
79,0,0.0,13,11,50,20
80,0,0.0,13,10,51,21
81,0,0.0,14,12,51,21
82,0,0.0,14,11,52,21
83,0,0.0,14,11,53,21
84,0,0.0,13,12,53,22
85,0,0.0,13,13,53,23
86,0,0.0,12,12,54,24
87,0,0.0,12,13,54,24
88,0,0.0,11,14,54,25
89,0,0.0,10,14,54,27
90,0,0.0,11,14,54,27
91,0,0.0,11,14,55,28
92,0,0.0,11,13,56,28
93,0,0.0,11,13,56,29
94,0,0.0,13,12,57,29
95,0,0.0,12,12,57,30
96,0,0.0,13,13,57,30
97,0,0.0,13,14,57,30
98,0,0.0,13,13,58,31
99,0,0.0,12,14,58,32
100,0,0.0,13,14,58,32
101,0,0.0,12,13,59,33
102,0,0.0,12,13,59,33
103,0,0.0,13,14,59,33
104,0,0.0,13,14,59,34
105,0,0.0,13,14,59,34
106,0,0.0,13,15,59,35
107,0,0.0,12,14,60,36
108,0,0.0,11,14,60,37
109,0,0.0,12,14,60,37
110,0,0.0,11,14,60,38
111,0,0.0,11,13,61,39
112,0,0.0,12,14,61,39
113,0,0.0,11,13,62,41
114,0,0.0,11,12,63,41
115,0,0.0,12,12,63,41
116,0,0.0,12,13,63,42
117,0,0.0,12,13,63,42
118,0,0.0,14,14,63,42
119,0,0.0,13,15,63,43
120,0,0.0,13,14,64,43
121,0,0.0,14,13,65,43
122,0,0.0,12,12,66,45
123,0,0.0,12,11,67,45
124,0,0.0,13,11,67,45
125,0,0.0,12,12,67,46
126,0,0.0,11,11,69,47
127,0,0.0,13,12,69,47
128,0,0.0,13,11,71,47
129,0,0.0,13,11,71,47
130,0,0.0,14,9,73,47
131,0,0.0,15,11,73,47
132,0,0.0,13,11,73,49
133,0,0.0,13,13,73,49
134,0,0.04,13,11,75,49
135,0,0.02,13,13,75,49
136,0,0.0,13,13,75,49
137,0,0.0,15,12,76,49
138,0,0.0,15,11,77,49
139,0,0.0,15,12,78,49
140,0,0.0,14,11,79,50
141,0,0.0,14,11,79,50
142,0,0.0,14,12,79,50
143,0,0.0,14,12,80,50
144,0,0.0,14,13,80,50
145,0,0.0,13,14,80,52
146,0,0.0,13,13,81,52
147,0,0.0,13,12,82,52
148,0,0.0,11,13,82,54
149,0,0.0,10,12,83,55
150,0,0.0,11,12,83,56
