tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,14,1,0
11,-1,0.0,15,14,1,0
12,-1,0.0,15,14,1,0
13,1,0.04,14,14,1,1
14,1,0.08,14,14,1,1
15,1,0.06,13,14,2,2
16,1,0.039999999999999994,11,14,2,4
17,1,0.019999999999999993,10,14,2,5
18,1,0.0,11,13,3,5
19,1,0.0,10,13,3,6
20,1,0.0,11,13,4,6
21,1,0.0,11,13,4,8
22,1,0.0,11,13,4,9
23,1,0.04,10,14,4,10
24,1,0.08,11,14,4,10
25,1,0.12,10,15,4,11
26,1,0.16,12,14,5,11
27,1,0.2,13,14,5,11
28,1,0.24000000000000002,14,12,7,11
29,1,0.28,14,12,7,11
30,1,0.32,15,12,7,11
31,1,0.36,14,13,7,12
32,1,0.39999999999999997,14,13,7,12
33,1,0.43999999999999995,13,15,7,13
34,1,0.4799999999999999,13,14,8,13
35,1,0.5199999999999999,12,14,8,14
36,1,0.4999999999999999,13,13,9,14
37,1,0.47999999999999987,13,12,10,14
38,1,0.45999999999999985,13,12,10,15
39,1,0.43999999999999984,12,12,11,16
40,1,0.4199999999999998,13,12,11,16
41,1,0.3999999999999998,12,13,11,17
42,1,0.3799999999999998,11,13,12,18
43,1,0.35999999999999976,12,13,12,18
44,1,0.39999999999999974,12,14,12,19
45,1,0.3799999999999997,12,12,14,19
46,1,0.4199999999999997,12,12,14,20
47,1,0.4599999999999997,13,13,14,20
48,1,0.49999999999999967,13,13,14,20
49,1,0.5399999999999997,14,12,15,20
50,1,0.5799999999999997,14,13,16,20
51,1,0.6199999999999998,14,13,16,21
52,1,0.6599999999999998,13,13,16,22
53,1,0.6999999999999998,13,13,16,22
54,1,0.6799999999999998,13,14,16,22
55,1,0.6599999999999998,12,15,16,23
56,1,0.6399999999999998,13,14,17,23
57,1,0.6199999999999998,14,14,17,23
58,1,0.5999999999999998,13,12,19,24
59,1,0.5799999999999997,12,11,20,25
60,1,0.5599999999999997,13,11,20,25
61,1,0.5399999999999997,13,11,21,25
62,1,0.5199999999999997,12,11,21,26
63,1,0.49999999999999967,13,13,21,26
64,1,0.47999999999999965,14,14,21,26
65,1,0.45999999999999963,13,14,21,27
66,1,0.4399999999999996,13,15,21,27
67,1,0.4199999999999996,14,14,22,27
68,1,0.3999999999999996,13,14,22,28
69,1,0.37999999999999956,12,14,22,29
70,1,0.35999999999999954,13,13,23,29
71,1,0.3399999999999995,12,13,23,30
72,1,0.3199999999999995,12,14,23,30
73,1,0.2999999999999995,12,13,24,31
74,1,0.27999999999999947,13,13,24,31
75,1,0.25999999999999945,13,14,24,31
76,1,0.23999999999999946,13,14,24,32
77,1,0.27999999999999947,13,13,25,32
78,1,0.25999999999999945,14,14,25,32
79,1,0.23999999999999946,13,14,25,33
80,1,0.21999999999999947,13,13,26,33
81,1,0.19999999999999948,13,12,27,34
82,1,0.2399999999999995,11,13,27,36
83,1,0.27999999999999947,11,13,27,36
84,1,0.31999999999999945,12,13,27,36
85,1,0.29999999999999943,12,14,27,36
86,1,0.2799999999999994,13,15,27,36
87,1,0.3199999999999994,14,14,28,37
88,1,0.2999999999999994,14,14,28,37
89,1,0.27999999999999936,13,12,30,38
90,1,0.25999999999999934,13,12,30,38
91,1,0.23999999999999935,13,12,30,38
92,1,0.27999999999999936,12,13,30,40
93,1,0.31999999999999934,12,12,31,40
94,1,0.3599999999999993,12,14,31,41
95,1,0.3399999999999993,12,14,31,41
96,1,0.3199999999999993,11,14,31,42
97,1,0.29999999999999927,13,13,32,42
98,1,0.27999999999999925,13,13,33,42
99,1,0.25999999999999923,14,13,33,42
100,1,0.23999999999999924,14,13,33,42
101,1,0.21999999999999925,15,12,34,42
102,1,0.19999999999999926,14,12,35,43
103,1,0.17999999999999927,13,12,36,44
104,1,0.15999999999999928,13,12,36,44
105,1,0.1399999999999993,13,12,36,44
106,1,0.11999999999999929,13,13,36,44
107,1,0.09999999999999928,13,13,37,45
108,1,0.07999999999999928,14,14,37,45
109,1,0.059999999999999276,13,14,37,46
110,1,0.03999999999999927,13,13,38,46
111,1,0.019999999999999272,13,12,39,46
112,1,0.0,13,13,39,47
113,1,0.0,11,13,39,49
114,1,0.0,12,13,39,49
115,1,0.0,12,14,39,49
116,1,0.0,10,14,40,51
117,1,0.0,11,14,40,51
118,1,0.0,12,14,40,52
119,1,0.04,11,14,40,53
120,1,0.08,11,14,40,53
121,1,0.12,12,15,40,54
122,1,0.16,12,15,40,54
123,1,0.2,12,14,41,55
124,1,0.24000000000000002,13,14,41,55
125,1,0.28,13,14,41,55
126,1,0.32,14,14,41,55
127,1,0.36,13,14,41,56
128,1,0.39999999999999997,13,14,42,57
129,1,0.43999999999999995,12,14,42,58
