tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,1,0.04,15,15,0,0
11,1,0.08,15,15,0,0
12,1,0.06,15,15,0,0
13,1,0.039999999999999994,15,15,0,0
14,1,0.019999999999999993,14,14,1,1
15,1,0.0,14,14,1,1
16,1,0.0,14,13,2,1
17,1,0.0,11,10,5,4
18,1,0.0,11,9,6,4
19,1,0.0,12,8,8,4
20,1,0.0,12,7,9,4
21,1,0.0,11,7,10,5
22,1,0.0,14,9,11,5
23,1,0.0,12,9,12,7
24,1,0.0,12,9,14,7
25,1,0.0,12,10,14,7
26,0,0.04,13,10,15,7
27,0,0.08,13,11,15,7
28,0,0.12,15,12,15,7
29,0,0.16,15,13,16,7
30,0,0.2,15,12,17,7
31,0,0.24000000000000002,14,13,17,8
32,0,0.28,14,13,17,8
33,0,0.26,14,12,18,8
34,0,0.24000000000000002,14,13,18,8
35,0,0.22000000000000003,13,13,19,9
36,0,0.20000000000000004,14,12,20,9
37,0,0.18000000000000005,13,12,20,10
38,0,0.16000000000000006,13,12,21,10
39,0,0.14000000000000007,12,11,22,11
40,0,0.12000000000000006,13,12,22,11
41,0,0.10000000000000006,12,12,23,12
42,0,0.08000000000000006,13,10,25,12
43,0,0.06000000000000005,12,10,26,13
44,0,0.04000000000000005,12,11,26,14
45,0,0.02000000000000005,12,9,28,14
46,0,4.85722573273506e-17,13,10,28,14
47,0,0.0,13,11,29,14
48,0,0.0,14,11,30,14
49,0,0.0,15,11,30,14
50,0,0.0,15,12,31,14
51,0,0.0,15,11,32,14
52,0,0.0,15,11,33,14
53,0,0.0,15,12,33,14
54,0,0.0,14,11,34,15
55,0,0.0,14,12,34,15
56,0,0.0,13,13,34,16
57,0,0.0,12,13,35,17
58,0,0.0,12,12,36,17
59,0,0.0,13,12,37,17
60,0,0.0,13,11,38,17
61,0,0.0,14,10,39,17
62,0,0.0,14,10,40,18
63,0,0.0,14,10,41,18
64,0,0.0,14,11,41,18
65,0,0.0,14,11,42,18
66,0,0.0,14,11,43,18
67,0,0.0,15,11,44,18
68,0,0.0,15,12,44,18
69,0,0.0,15,11,45,18
70,0,0.0,15,12,45,18
71,0,0.0,15,12,46,18
72,0,0.0,14,12,47,19
73,0,0.0,14,11,48,19
74,0,0.0,14,12,48,19
75,0,0.0,13,10,50,20
76,0,0.0,13,11,50,20
77,0,0.0,13,12,50,21
78,0,0.0,13,13,50,21
79,0,0.0,13,11,52,21
80,0,0.0,14,12,53,21
81,0,0.0,14,12,53,21
82,0,0.0,15,10,55,21
83,0,0.0,14,10,55,22
84,0,0.0,14,10,57,22
85,0,0.0,14,11,57,22
86,0,0.0,13,10,58,23
87,0,0.0,13,11,59,23
88,0,0.0,14,10,60,23
89,0,0.0,14,11,61,23
90,0,0.0,14,10,62,23
91,0,0.0,15,11,62,23
92,0,0.0,14,11,63,24
93,0,0.0,13,12,63,25
94,0,0.0,12,12,64,26
95,0,0.0,12,12,65,26
96,0,0.0,12,12,65,26
97,0,0.0,12,12,66,27
98,0,0.0,13,11,67,27
99,0,0.0,14,11,68,27
100,0,0.0,14,12,68,27
101,0,0.0,14,11,69,27
102,0,0.0,14,11,70,28
103,0,0.0,13,11,71,29
104,0,0.0,13,12,71,29
105,0,0.0,12,11,72,30
106,0,0.0,11,12,72,31
107,0,0.0,12,12,73,31
108,0,0.0,13,13,73,31
109,0,0.0,12,12,74,32
110,0,0.0,12,13,74,33
111,0,0.0,12,12,75,34
112,0,0.0,12,13,75,34
113,0,0.0,11,12,76,35
114,0,0.0,10,13,76,37
115,0,0.0,11,13,76,37
116,0,0.0,11,13,77,38
117,0,0.0,10,13,77,39
118,0,0.0,11,13,78,39
119,0,0.0,12,13,78,40
120,0,0.0,11,13,78,41
121,0,0.0,12,13,79,41
122,0,0.0,11,13,79,43
123,0,0.0,11,14,79,43
124,0,0.0,11,14,79,44
125,0,0.0,11,13,80,45
126,0,0.0,11,14,80,45
127,0,0.0,13,13,81,45
128,0,0.0,12,13,81,46
129,0,0.0,13,12,82,46
130,0,0.0,14,13,82,46
131,0,0.0,13,11,84,47
132,0,0.0,12,12,84,48
133,0,0.0,13,12,84,48
134,0,0.0,12,13,84,49
135,0,0.0,12,13,84,49
136,0,0.0,12,14,85,50
137,0,0.0,13,12,87,50
138,0,0.0,12,11,88,51
139,0,0.0,13,11,88,51
140,0,0.0,12,10,89,52
141,0,0.0,13,10,90,52
142,0,0.0,13,11,91,52
143,0,0.0,14,11,92,52
144,0,0.0,14,9,94,52
145,0,0.0,15,10,94,52
146,0,0.0,14,10,95,53
147,0,0.0,14,10,96,53
148,0,0.0,14,11,96,53
149,0,0.0,14,12,97,53
150,0,0.0,14,11,98,53
151,0,0.04,15,11,99,53
