tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,15,15,0,0
10,-1,0.0,15,15,0,0
11,-1,0.0,15,15,0,0
12,-1,0.0,15,15,0,0
13,1,0.04,14,15,0,1
14,1,0.08,13,14,1,2
15,1,0.06,12,14,1,3
16,1,0.039999999999999994,12,13,2,3
17,1,0.019999999999999993,11,13,2,4
18,1,0.0,10,11,4,6
19,1,0.0,10,12,4,7
20,1,0.0,10,11,5,8
21,1,0.0,9,12,5,9
22,1,0.0,9,11,6,10
23,1,0.0,10,13,6,11
24,1,0.0,11,12,7,11
25,1,0.0,11,13,7,12
26,1,0.04,12,13,7,12
27,1,0.08,12,14,7,13
28,1,0.12,13,14,7,13
29,1,0.16,13,15,7,13
30,1,0.2,13,15,7,14
31,1,0.24000000000000002,13,14,8,14
32,1,0.28,13,14,8,15
33,1,0.32,13,13,9,15
34,1,0.36,12,13,9,16
35,1,0.39999999999999997,13,12,10,16
36,1,0.43999999999999995,12,13,10,17
37,1,0.4799999999999999,12,13,10,18
38,1,0.5199999999999999,11,13,11,19
39,1,0.5599999999999999,11,13,11,20
40,1,0.6,10,14,11,21
41,1,0.64,11,13,12,21
42,1,0.68,11,12,13,22
43,1,0.7200000000000001,12,13,13,22
44,1,0.7000000000000001,13,12,14,22
45,1,0.7400000000000001,13,12,14,23
46,1,0.7200000000000001,13,13,14,23
47,1,0.7600000000000001,13,12,16,24
48,1,0.8000000000000002,13,12,16,24
49,1,0.8400000000000002,12,13,16,25
50,1,0.8200000000000002,13,12,17,25
51,1,0.8600000000000002,12,12,17,26
52,1,0.9000000000000002,13,14,17,26
53,1,0.8800000000000002,12,14,17,27
54,1,0.8600000000000002,13,13,18,27
55,1,0.8400000000000002,13,14,18,27
56,1,0.8200000000000002,14,14,18,27
57,1,0.8000000000000002,12,14,18,29
58,1,0.7800000000000001,13,14,18,29
59,1,0.7600000000000001,13,15,18,29
60,1,0.7400000000000001,12,13,20,30
61,1,0.7200000000000001,11,12,21,31
62,1,0.7000000000000001,13,11,22,31
63,1,0.68,13,10,23,31
64,1,0.66,12,10,23,32
65,1,0.64,12,10,25,33
66,1,0.62,12,10,26,34
67,1,0.66,11,11,26,35
68,1,0.7000000000000001,11,12,26,35
69,1,0.68,12,11,27,35
70,1,0.66,13,13,27,35
71,1,0.64,14,14,27,35
72,1,0.62,15,14,27,35
73,1,0.6,14,13,28,36
74,1,0.58,14,14,28,36
75,1,0.5599999999999999,14,14,28,36
76,1,0.5399999999999999,13,14,28,37
77,1,0.5199999999999999,11,14,28,39
78,1,0.4999999999999999,12,14,29,39
79,1,0.47999999999999987,12,14,29,39
80,1,0.45999999999999985,12,14,29,39
81,1,0.43999999999999984,12,13,30,40
82,1,0.4199999999999998,14,12,31,40
83,1,0.3999999999999998,13,12,32,41
84,1,0.3799999999999998,13,12,32,41
85,1,0.35999999999999976,12,11,33,42
86,1,0.33999999999999975,12,11,34,43
87,1,0.31999999999999973,12,12,34,43
88,1,0.2999999999999997,12,13,34,44
89,1,0.2799999999999997,12,12,35,44
90,1,0.2599999999999997,12,13,35,45
91,1,0.23999999999999969,13,14,35,45
92,1,0.2199999999999997,13,14,35,45
93,1,0.1999999999999997,14,14,35,45
94,1,0.17999999999999972,13,13,37,46
95,1,0.15999999999999973,14,13,37,46
96,1,0.13999999999999974,13,13,37,47
97,1,0.11999999999999973,13,12,38,47
98,1,0.09999999999999973,12,12,38,48
99,1,0.07999999999999972,13,12,40,48
100,1,0.05999999999999972,12,12,40,49
101,1,0.039999999999999716,12,12,40,50
102,1,0.019999999999999716,11,13,40,51
103,1,0.0,12,12,41,51
104,1,0.0,11,14,41,52
105,1,0.0,11,13,42,53
106,1,0.0,11,13,42,54
107,1,0.0,11,12,43,55
108,1,0.04,10,13,43,56
109,1,0.08,11,13,43,56
110,1,0.12,11,14,43,57
111,1,0.16,12,14,43,57
112,1,0.2,12,15,43,58
113,1,0.24000000000000002,13,15,43,58
114,1,0.28,12,15,43,59
115,1,0.32,12,15,43,60
116,1,0.36,12,15,43,60
117,1,0.39999999999999997,12,14,44,61
118,1,0.43999999999999995,12,14,44,61
119,1,0.4799999999999999,13,14,44,61
120,1,0.5199999999999999,13,14,44,62
121,1,0.5599999999999999,13,14,44,62
122,1,0.6,14,15,44,62
123,1,0.64,13,14,45,63
124,1,0.68,12,13,46,64
125,1,0.7200000000000001,12,13,46,65
126,1,0.7600000000000001,11,13,46,66
127,1,0.8000000000000002,10,13,46,67
128,1,0.8400000000000002,11,14,46,67
129,1,0.8800000000000002,11,14,47,68
130,1,0.9200000000000003,11,14,47,69
131,1,0.9600000000000003,12,13,48,69
132,1,1.0,13,13,48,69
133,1,1.0,12,12,49,70
134,1,1.0,12,13,49,71
