tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,1,0.04,15,15,0,0
10,1,0.08,15,15,0,0
11,1,0.12,15,15,0,0
12,1,0.09999999999999999,15,14,1,0
13,1,0.07999999999999999,15,14,1,0
14,1,0.059999999999999984,14,14,1,1
15,1,0.03999999999999998,14,14,1,1
16,1,0.01999999999999998,13,13,2,2
17,1,0.0,12,13,3,3
18,1,0.0,12,12,4,3
19,1,0.0,12,11,5,4
20,1,0.0,11,10,6,5
21,1,0.0,11,11,6,6
22,1,0.0,11,11,7,7
23,1,0.0,11,10,9,7
24,1,0.0,12,11,9,7
25,1,0.0,12,11,10,8
26,1,0.0,13,10,11,8
27,1,0.0,14,11,11,8
28,1,0.0,14,12,12,8
29,1,0.0,13,12,12,9
30,1,0.0,14,13,12,9
31,1,0.0,13,14,12,10
32,1,0.0,12,13,13,11
33,1,0.0,11,14,13,12
34,1,0.0,11,13,14,13
35,1,0.0,11,13,14,13
36,1,0.0,10,13,14,15
37,1,0.0,10,13,15,16
38,1,0.0,10,13,15,17
39,1,0.0,10,14,15,18
40,1,0.0,10,13,16,18
41,1,0.0,10,13,16,20
42,1,0.0,11,13,17,20
43,1,0.0,12,13,17,20
44,1,0.0,12,13,17,21
45,1,0.0,11,13,18,22
46,1,0.0,12,13,18,23
47,1,0.0,12,14,18,23
48,1,0.04,11,14,18,24
49,1,0.02,12,13,19,24
50,1,0.06,12,14,19,25
51,1,0.039999999999999994,13,14,19,25
52,1,0.019999999999999993,13,14,19,25
53,1,0.0,13,14,19,26
54,1,0.0,13,15,19,26
55,1,0.0,13,15,19,27
56,1,0.0,12,14,20,28
57,1,0.0,12,14,20,28
58,1,0.0,11,13,21,30
59,1,0.0,10,12,22,31
60,1,0.0,11,12,22,31
61,1,0.0,11,12,23,32
62,1,0.0,11,12,23,32
63,1,0.0,12,13,23,33
64,1,0.0,13,14,23,33
65,1,0.0,13,14,23,33
66,1,0.0,14,15,23,33
67,1,0.0,12,15,23,35
68,1,0.0,13,14,24,35
69,1,0.0,12,13,25,36
70,1,0.0,12,13,25,36
71,1,0.0,11,12,26,37
72,1,0.0,11,11,27,39
73,1,0.0,10,12,27,40
74,1,0.0,11,12,28,40
75,1,0.0,10,12,28,41
76,1,0.0,11,13,28,41
77,1,0.0,12,14,28,42
78,1,0.0,13,13,29,42
79,1,0.0,13,13,30,42
80,1,0.0,14,12,31,42
81,1,0.0,13,11,32,43
82,1,0.0,14,10,33,43
83,1,0.0,13,11,33,44
84,1,0.0,12,11,34,45
85,1,0.0,12,11,35,45
86,1,0.0,13,12,35,45
87,1,0.0,13,12,36,45
88,1,0.0,14,11,37,45
89,1,0.0,14,12,37,46
90,1,0.0,14,13,37,46
91,1,0.0,14,12,38,46
92,1,0.0,14,12,39,46
93,1,0.0,14,13,39,46
94,1,0.0,13,12,40,48
95,1,0.0,13,12,40,48
96,1,0.0,13,12,41,48
97,1,0.0,13,12,42,48
98,1,0.0,13,12,42,48
99,1,0.0,14,12,43,49
100,1,0.0,14,12,43,49
101,1,0.0,13,12,44,50
102,1,0.0,13,12,45,50
103,1,0.0,12,11,46,51
104,1,0.0,12,12,46,52
105,1,0.0,12,11,47,52
106,1,0.0,12,12,47,53
107,1,0.0,12,12,48,53
108,1,0.0,13,12,49,53
109,1,0.0,14,11,50,53
110,1,0.0,14,12,50,53
111,1,0.0,15,11,51,53
112,1,0.0,14,12,51,54
113,1,0.0,14,13,51,54
114,1,0.0,14,13,52,54
115,1,0.0,13,13,52,55
116,1,0.0,13,14,52,55
117,1,0.0,14,13,53,55
118,1,0.0,14,11,55,55
119,1,0.0,14,12,55,55
120,1,0.0,14,11,56,56
121,1,0.0,14,11,56,56
122,1,0.0,14,11,57,56
123,1,0.0,14,12,58,56
124,1,0.0,14,11,59,56
125,1,0.0,15,11,60,56
126,1,0.0,15,11,60,56
127,1,0.0,15,11,61,56
128,1,0.0,15,11,62,56
129,1,0.0,14,11,63,57
130,1,0.0,14,12,63,57
131,0,0.04,14,11,64,57
132,0,0.08,14,11,65,57
133,0,0.12,14,12,65,57
134,0,0.16,15,12,66,57
135,0,0.2,15,12,66,57
136,0,0.18000000000000002,15,13,66,57
137,0,0.16000000000000003,14,13,67,58
138,0,0.14000000000000004,14,12,68,58
139,0,0.12000000000000004,14,12,69,58
140,0,0.10000000000000003,13,12,69,59
141,0,0.08000000000000003,12,12,69,60
142,0,0.060000000000000026,12,12,70,61
143,0,0.04000000000000002,11,12,71,62
144,0,0.02000000000000002,11,13,71,62
145,0,2.0816681711721685e-17,12,12,72,62
146,0,0.0,13,12,72,62
147,0,0.0,14,12,73,62
148,0,0.0,15,13,73,62
149,0,0.0,14,11,75,63
150,0,0.0,14,12,75,63
