tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,15,15,0,0
4,-1,0.0,15,15,0,0
5,-1,0.0,15,15,0,0
6,-1,0.0,15,15,0,0
7,-1,0.0,15,15,0,0
8,-1,0.0,15,15,0,0
9,-1,0.0,14,15,0,1
10,-1,0.0,14,14,1,1
11,-1,0.0,14,14,1,1
12,-1,0.0,13,14,1,2
13,1,0.04,13,13,2,2
14,1,0.08,14,13,2,2
15,1,0.06,13,13,3,3
16,1,0.039999999999999994,12,12,4,4
17,1,0.019999999999999993,12,11,5,5
18,1,0.0,12,11,6,5
19,1,0.0,10,10,7,7
20,1,0.0,11,10,8,7
21,1,0.0,12,10,9,7
22,1,0.0,13,11,9,7
23,0,0.04,13,10,11,7
24,0,0.08,15,11,11,7
25,0,0.12,14,12,11,8
26,0,0.16,14,12,12,8
27,0,0.2,12,11,13,10
28,0,0.24000000000000002,12,13,13,10
29,0,0.28,12,13,13,10
30,0,0.32,12,13,13,11
31,0,0.3,12,14,13,11
32,0,0.33999999999999997,14,14,14,11
33,0,0.37999999999999995,13,14,14,12
34,0,0.41999999999999993,12,13,15,13
35,0,0.3999999999999999,13,13,15,13
36,0,0.3799999999999999,12,12,16,14
37,0,0.3599999999999999,12,13,16,14
38,0,0.33999999999999986,12,11,18,15
39,0,0.31999999999999984,12,12,18,16
40,0,0.3599999999999998,12,10,20,16
41,0,0.3999999999999998,12,10,21,17
42,0,0.3799999999999998,12,10,21,17
43,0,0.35999999999999976,12,11,22,18
44,0,0.33999999999999975,13,11,22,18
45,0,0.31999999999999973,13,12,23,18
46,0,0.2999999999999997,14,13,23,18
47,0,0.3399999999999997,14,11,25,18
48,0,0.37999999999999967,14,11,26,19
49,0,0.41999999999999965,13,11,26,20
50,0,0.45999999999999963,13,11,27,20
51,0,0.4999999999999996,13,11,27,20
52,0,0.5399999999999996,12,13,27,21
53,0,0.5799999999999996,12,13,28,22
54,0,0.6199999999999997,13,12,29,22
55,0,0.6599999999999997,13,13,29,22
56,0,0.6999999999999997,13,12,30,22
57,0,0.6799999999999997,13,12,30,23
58,0,0.6599999999999997,13,12,31,24
59,0,0.6399999999999997,13,12,32,24
60,0,0.6199999999999997,12,12,32,25
61,0,0.6599999999999997,11,12,33,26
62,0,0.6399999999999997,11,12,33,27
63,0,0.6199999999999997,12,13,33,27
64,0,0.5999999999999996,12,14,33,27
65,0,0.5799999999999996,12,13,34,28
66,0,0.5599999999999996,12,14,34,29
67,0,0.5199999999999996,12,14,34,30
68,0,0.4799999999999996,12,14,34,30
69,0,0.4399999999999996,12,14,34,30
70,0,0.39999999999999963,12,15,34,31
71,0,0.35999999999999965,13,14,35,31
72,0,0.3199999999999997,13,13,36,32
73,0,0.2799999999999997,13,13,36,32
74,0,0.23999999999999969,13,13,36,32
75,0,0.19999999999999968,13,13,36,33
76,0,0.15999999999999967,13,14,36,33
77,0,0.11999999999999966,13,15,36,34
78,0,0.07999999999999965,12,15,36,35
79,0,0.039999999999999654,11,14,37,36
80,1,0.04,11,13,38,37
81,1,0.08,11,13,38,37
82,1,0.12,12,13,38,37
83,1,0.16,12,12,39,38
84,1,0.2,12,13,39,39
85,1,0.24000000000000002,12,14,39,40
86,1,0.28,12,13,40,40
87,1,0.32,12,12,41,40
88,1,0.36,13,13,41,40
89,1,0.39999999999999997,14,12,42,40
90,1,0.43999999999999995,15,11,43,40
91,1,0.4799999999999999,15,12,43,40
92,1,0.5199999999999999,14,13,43,41
93,1,0.5599999999999999,14,13,43,41
94,1,0.5399999999999999,14,12,45,41
95,1,0.58,13,13,45,42
96,1,0.62,13,12,46,42
97,1,0.66,13,12,46,43
98,1,0.64,13,11,47,43
99,1,0.62,13,12,48,43
100,1,0.58,14,11,49,43
101,1,0.5399999999999999,13,11,50,44
102,1,0.49999999999999994,14,10,51,44
103,1,0.45999999999999996,13,10,52,45
104,1,0.42,13,11,52,45
105,1,0.38,12,11,53,46
106,1,0.34,12,12,53,47
107,1,0.30000000000000004,12,13,53,47
108,1,0.26000000000000006,13,13,54,47
109,1,0.24000000000000007,13,13,54,47
110,1,0.20000000000000007,14,13,55,47
111,1,0.16000000000000006,14,12,56,48
112,1,0.12000000000000005,13,12,56,49
113,1,0.10000000000000005,13,13,56,49
114,1,0.08000000000000004,13,12,57,49
115,1,0.06000000000000004,12,13,57,50
116,1,0.10000000000000003,12,14,57,51
117,1,0.14000000000000004,12,14,57,52
118,1,0.18000000000000005,12,13,58,52
119,1,0.22000000000000006,11,14,58,53
120,1,0.26000000000000006,12,13,59,53
121,1,0.30000000000000004,12,13,59,54
122,1,0.28,13,12,60,54
123,1,0.26,13,13,60,54
124,1,0.24000000000000002,13,13,60,55
125,1,0.22000000000000003,13,13,61,55
126,1,0.26,12,13,61,57
127,1,0.3,11,14,61,58
128,1,0.33999999999999997,10,13,62,59
129,1,0.37999999999999995,10,12,63,60
130,1,0.41999999999999993,10,12,64,60
