tick,objective_controller,objective_progress,alive_team_0,alive_team_1,kills_team_0,kills_team_1
1,-1,0.0,15,15,0,0
2,-1,0.0,15,15,0,0
3,-1,0.0,14,15,0,1
4,-1,0.0,14,15,0,1
5,-1,0.0,13,15,0,2
6,-1,0.0,13,15,0,2
7,-1,0.0,13,15,0,2
8,-1,0.0,14,15,0,2
9,-1,0.0,14,15,0,2
10,-1,0.0,15,15,0,2
11,-1,0.0,14,15,0,3
12,-1,0.0,13,15,0,4
13,1,0.04,11,14,1,6
14,1,0.08,11,14,1,6
15,1,0.12,8,13,2,9
16,1,0.16,8,13,2,10
17,1,0.2,8,13,2,11
18,1,0.24000000000000002,10,14,2,11
19,1,0.28,9,13,3,12
20,1,0.32,12,14,3,12
21,1,0.36,12,14,3,13
22,1,0.39999999999999997,13,14,3,13
23,1,0.43999999999999995,13,13,4,13
24,1,0.4799999999999999,14,14,4,13
25,1,0.5199999999999999,13,14,4,14
26,1,0.5599999999999999,14,14,4,14
27,1,0.6,13,14,4,15
28,1,0.64,13,15,4,15
29,1,0.68,12,15,4,16
30,1,0.7200000000000001,13,14,5,16
31,1,0.7600000000000001,12,13,6,17
32,1,0.8000000000000002,12,12,7,18
33,1,0.8400000000000002,11,12,7,19
34,1,0.8800000000000002,12,12,7,19
35,1,0.9200000000000003,10,12,8,21
36,1,0.9600000000000003,10,13,8,22
37,1,1.0,11,14,8,22
38,1,1.0,11,13,9,23
39,1,1.0,11,13,9,23
40,1,1.0,13,14,9,23
41,1,1.0,13,13,10,24
42,1,1.0,13,13,10,24
43,1,1.0,13,14,10,25
44,1,1.0,13,13,11,25
45,1,1.0,13,13,11,25
46,1,1.0,14,14,11,25
47,1,1.0,13,13,12,26
48,1,1.0,14,13,12,26
49,1,1.0,12,14,12,28
50,1,1.0,12,13,13,28
51,1,1.0,11,12,14,29
52,1,1.0,12,13,14,29
53,1,1.0,11,13,14,30
54,1,1.0,12,13,14,31
55,1,1.0,11,14,14,32
56,1,1.0,12,14,15,32
57,1,1.0,11,14,15,33
58,1,1.0,11,13,16,34
59,1,1.0,12,13,16,34
60,1,1.0,12,13,16,35
61,1,1.0,12,14,16,35
62,1,1.0,13,14,16,35
63,1,1.0,13,15,16,36
64,1,1.0,13,15,16,36
65,1,1.0,14,14,17,36
66,1,1.0,13,14,17,37
67,1,1.0,12,14,17,38
68,1,1.0,13,13,18,38
69,1,1.0,13,13,18,38
70,1,1.0,11,14,18,40
71,1,1.0,12,14,18,40
72,1,1.0,12,13,19,41
73,1,1.0,11,13,20,42
74,1,1.0,11,13,20,42
75,1,1.0,12,13,20,43
76,1,1.0,11,13,20,44
77,1,1.0,11,13,21,45
78,1,1.0,12,14,21,45
79,1,1.0,12,14,21,45
80,1,1.0,12,13,22,46
81,1,1.0,12,13,22,47
82,1,1.0,13,13,23,47
83,1,1.0,13,13,23,47
84,1,1.0,12,13,23,48
85,1,1.0,13,14,23,48
86,1,1.0,13,14,23,49
87,1,1.0,12,15,23,50
88,1,1.0,12,15,23,50
89,1,1.0,12,15,23,51
90,1,1.0,12,15,23,51
91,1,1.0,13,15,23,51
92,1,1.0,13,14,24,52
93,1,1.0,12,12,26,53
94,1,1.0,12,11,27,54
95,1,1.0,12,11,27,54
96,1,1.0,11,11,27,55
97,1,1.0,12,12,27,55
98,1,1.0,12,14,27,56
99,1,1.0,13,14,28,56
100,1,1.0,12,13,29,57
101,1,1.0,13,13,29,57
102,1,1.0,11,12,30,59
103,1,1.0,12,12,30,59
104,1,1.0,11,13,30,60
105,1,1.0,12,14,30,60
106,1,1.0,11,12,32,61
107,1,1.0,13,13,32,61
108,1,1.0,12,13,32,62
109,1,1.0,12,13,32,63
110,1,1.0,11,13,32,64
111,1,1.0,12,15,32,64
112,1,1.0,12,14,33,64
113,1,1.0,13,14,33,64
114,1,1.0,13,14,33,65
115,1,1.0,14,14,33,65
116,1,1.0,13,13,34,66
117,1,1.0,12,14,34,67
118,1,1.0,12,13,35,67
119,1,1.0,13,12,36,67
120,1,1.0,12,12,36,68
121,1,1.0,13,13,36,68
122,1,1.0,13,12,37,69
123,1,1.0,13,13,37,69
124,1,1.0,12,12,39,70
125,1,1.0,13,12,39,70
126,1,1.0,13,10,41,70
127,1,1.0,13,11,41,71
128,1,1.0,13,11,41,71
129,1,0.98,13,12,42,72
130,1,0.96,13,11,43,72
131,1,0.94,12,13,43,73
132,1,0.9199999999999999,13,13,43,73
133,1,0.8799999999999999,13,12,44,73
134,1,0.8699999999999999,13,12,45,74
135,1,0.9099999999999999,12,13,45,75
136,1,0.8999999999999999,13,12,46,75
137,1,0.8799999999999999,12,12,46,76
138,1,0.8599999999999999,12,13,46,76
139,1,0.8999999999999999,12,13,47,77
140,1,0.94,13,13,47,77
141,1,0.98,12,14,47,78
142,1,1.0,13,13,48,78
143,1,0.98,13,13,48,78
144,1,1.0,13,14,48,79
145,1,1.0,12,13,49,80
146,1,1.0,13,13,49,80
147,1,1.0,13,14,49,80
148,1,1.0,12,13,50,81
149,1,1.0,13,12,51,81
